active,description,id,imagesUrl,inSale,index,mainCategory,name,priceAfterTax,priceBeforeTax,quantity,subCategory,tax,url,visibility
1,"               Problemy z komunikacją mogą być powodem: rozpadów związku, tego, że nie możemy znaleźć pracy, że czujemy się samotni. Czasami zamykamy swoje emocje w sobie, tłumiąc energię w obawie przed krytyką, niezrozumieniem lub ośmieszeniem.   Załóż bransoletkę Communication jeśli ciężko Ci otworzyć się przed drugim człowiekiem, uciekasz od trudnych tematów, masz problem z rozmowami o uczuciach lub nie jesteś asertywna. Ten talizman pomoże Ci otworzyć się na szczerą komunikację oraz rozumienie swoich potrzeb emocjonalnych.   Talizman energetyzowany, tą bransoletkę  naenergetyzuje  dla Ciebie Moonbrother Mariusz, który z energią pracuje od ponad 30 lat.             ",211,"https://moonsister.pl/cdn/shop/files/ZdjecieWhatsApp2023-07-26o10.09.01.jpg?crop=center&height=1200&v=1697243690&width=1200,https://moonsister.pl/cdn/shop/files/communicaion.jpg?crop=center&height=640&v=1697243693&width=640",1,211,biżuteria i talizmany,Bransoletka otwarta - Talizman porozumienia i komunikacji Communication,179.0,145.53,10,energetyzowane bransoletki,5,https://moonsister.pl/products/bransoletka-z-ogniw-z-karabinczykiem-na-charmsy-talizman-porozumienia-i-komunikacji-communication,both
1,"               Twoje życie jest jak łańcuszek, w którym wszystkie ważne ogniwa powinny być w harmonii, żebyś była szczęśliwa. Rodzina, praca, pieniądze, zdrowie, przyjaźń - bez względu na to na jakim obszarze życia potrzebujesz wsparcia, pomoże Ci w tym talizman Lucky Stars. Trzy gwiazdy na zawieszce dodadzą Ci radości życia, dziecięcej energii, łatwości komunikacji i światła na Drodze Życia.  Tę bransoletkę  naenergetyzuje   dla Ciebie Moonbrother Mariusz, który z energią pracuje od ponad 30 lat, aby wspomóc powodzenie w Twoich przedsięwzięciach, poczucie szczęścia i spełnienia. Załóż ją, jeśli wydaje Ci się, że prześladuje Cię pech, potrzebujesz farta do realizacji swoich planów, jesteś przed ważnym życiowym wydarzeniem lub brakuje Ci poczucia szczęścia i spełnienia na co dzień.              ",212,"https://moonsister.pl/cdn/shop/products/bransoletkaluckystars_bbd344f5-2afd-4578-9c5b-a824246dda4b.png?crop=center&height=2500&v=1697262613&width=2500,https://moonsister.pl/cdn/shop/products/image1_923ef4b1-f4cb-4603-876c-3104b41f2beb.jpg?crop=center&height=640&v=1697262616&width=640",1,212,biżuteria i talizmany,Bransoletka z blaszką - Talizman szczęścia Lucky Stars,179.0,145.53,10,energetyzowane bransoletki,5,https://moonsister.pl/products/bransoletka-z-blaszka-talizman-szczescia-lucky-stars,both
1,"               Lapis lazuli ma pokojowy wpływ i wibracje, działa wyciszająco, dlatego też nadaje się doskonale do pracy nad sobą i własną duchowością. Dostarcza poczucie wewnętrznej mocy, wiary i nadziei, a także pozwala na odnalezienie w sobie odwagi, pewności siebie i przezwyciężenie wewnętrznej nieśmiałości. Lapis lazuli jest kamieniem stymulującym delikatność i łagodność i zapewniającym ochronę przede wszystkim przed atakami energetycznymi, psychicznymi oraz urokami. Jest to także kamień duchowej miłości, który wzmacnia więzi w relacjach. Dodatkowo wnosi jasność w nasze myśli, uspokaja ducha i pomaga rozpoznać nasze zadanie życiowe.  Załóż bransoletkę Spiritual Growth by wspomóc swój rozwój duchowy, odwagę i wiarę w swoją moc oraz gdy chcesz uchronić się przed wpływem negatywnych wibracji.   Tę bransoletkę  naenergetyzuje  dla Ciebie Moonbrother Mariusz, który z energią pracuje od ponad 30 lat.             ",213,"https://moonsister.pl/cdn/shop/products/291064-207.jpg?crop=center&height=2000&v=1697262481&width=2000,https://moonsister.pl/cdn/shop/products/image1_93243b84-4bdf-47e0-8265-a18046d30bf9.jpg?crop=center&height=640&v=1697262485&width=640,https://moonsister.pl/cdn/shop/products/image0_c740ee7e-a147-4be3-b7ab-c6f2102055ad.jpg?crop=center&height=640&v=1697262487&width=640",1,213,biżuteria i talizmany,Bransoletka z lapis lazuli - Talizman spokoju i duchowości Spiritual Growth,169.0,137.4,10,energetyzowane bransoletki,5,https://moonsister.pl/products/bransoletka-z-lapis-lazuli-talizman-spokoju-i-duchowosci-spiritual-growth,both
1,"               Rodonit, pomaga uzdrowić rany duchowe, które nabyłaś na swojej drodze życia. Pozwala się zdystansować i spojrzeć świeżym okiem na stare sprawy. Uwalnia od wątpliwości i wspiera podejmowanie trudnych decyzji. Może okazać się pomocny w odkryciu Twoich predyspozycji i wykorzystaniu potencjału.   Załóż bransoletkę Self Healing, gdy czujesz się zagubiona i chcesz zyskać pewność w podejmowaniu decyzji. Masz za sobą trudne przeżycia na które chcesz spojrzeć z nowej perspektywy i śmiało iść w przyszłość.   Ten naszyjnik  naenergetyzuje   dla Ciebie Moonbrother Mariusz, który z energią pracuje od ponad 30 lat.             ",214,"https://moonsister.pl/cdn/shop/products/291064-337.jpg?crop=center&height=2000&v=1697266989&width=2000,https://moonsister.pl/cdn/shop/products/image2_f961bdf4-0c6c-4667-aea1-5a414e6ccc79.jpg?crop=center&height=640&v=1697266993&width=640,https://moonsister.pl/cdn/shop/products/image0_2436404b-3eb7-4682-9bdc-69b6e0a967e9.jpg?crop=center&height=640&v=1697266995&width=640",1,214,biżuteria i talizmany,Bransoletka z rodonitem - Talizman uzdrowienia i oczyszczenia Self Healing,169.0,137.4,10,energetyzowane bransoletki,5,https://moonsister.pl/products/bransoletka-z-rodonitem-talizman-uzdrowienia-i-oczyszczenia-self-healing,both
1,"               Każdy z nas ma swoich Przewodników Duchowych i Aniołów, którzy towarzyszą nam na Życiowej Ścieżce i czuwają byśmy realizowali swój plan przed urodzeniowy. Proszeni o pomoc dają nam znaki i rozwiązania problemów, ale nieproszeni nie mogą ingerować.   Bransoletka Spirit Guide to potężny amulet na kontakt z wyższą jaźnią i Przewodnikami Duchowymi. Oko Ajna, zwane też Trzecim Okiem, jest symbolem oświecenia i wysokiego duchowego przebudzenia. Pozwala zobaczyć i poznać prawdy uniwersalne.   Załóż bransoletkę Spirit Guide jeśli chcesz znaleźć sposób na kontakt z Przewodnikami Duchowymi, potrzebujesz ich wsparcia, mądrości i przewodnictwa w obecnej sytuacji życiowej.  Tę bransoletkę  naenergetyzuje  dla Ciebie nasz Moonbrother Mariusz, który z energią pracuje od ponad 30 lat.             ",215,"https://moonsister.pl/cdn/shop/products/bransoletkaspiritguide.jpg?crop=center&height=2000&v=1697261020&width=2000,https://moonsister.pl/cdn/shop/products/image0_3132b676-1ccd-458e-b3c0-0434118eb6e5.jpg?crop=center&height=640&v=1697261022&width=640",1,215,biżuteria i talizmany,Bransoletka z Trzecim Okiem i z cyrkonią - Talizman duchowego przebudzenia Spirit Guide,179.0,145.53,10,energetyzowane bransoletki,5,https://moonsister.pl/products/bransoletka-z-trzecim-okiem-i-z-cyrkonia-talizman-duchowego-przebudzenia-spirit-guide,both
1,"               Wąż reprezentuje reinkarnację, nieśmiertelność i czystość. Ma potężne połączenie z pierwotną energią i siłą życiową. W większości kulturach jest uważany za potężny symbol reprezentujący źródło życia. To atrybut energii, ważnych przejść i zmian, niezależnie od tego, czy zachodzą one na poziomie duchowym, emocjonalnym czy fizycznym.  ""Magic Snake"" to potężny talizman na etap transformacji, kiedy chcesz zmienić swoje życie w jakimś obszarze lub potrzebujesz dodatkowych sił witalnych, np. po chorobie lub traumatycznych przeżyciach.  Tę bransoletkę  naenergetyzował   dla Ciebie nasz Moonbrother Mariusz, który z energią pracuje od ponad 30 lat.             ",216,"https://moonsister.pl/cdn/shop/products/1154.jpg?crop=center&height=1000&v=1697261922&width=1000,https://moonsister.pl/cdn/shop/products/524.jpg?crop=center&height=1507&v=1697261925&width=1507",1,216,biżuteria i talizmany,Bransoleta wąż - Talizman transformacji Magic Snake,179.0,145.53,10,energetyzowane bransoletki,5,https://moonsister.pl/products/bransoleta-waz-talizman-transformacji-magic-snake,both
1,"               Sojowe Woski wypełnią Twoje Domowe Sanktuarium zapachem świątecznych przypraw. Są delikatniejsze od klasycznych olejków i kadzideł. Podgrzane płomieniem świeczki w podgrzewaczu (np. w naszym Devie) rozpuszczają się i uwalniają swój zapach, wypełniając nim pomieszczenie. Woski nie zawierają parafiny.              ",217,"https://moonsister.pl/cdn/shop/products/woskswiateczny.jpg?crop=center&height=1134&v=1697256435&width=1512,https://moonsister.pl/cdn/shop/products/woskswiateczny1.jpg?crop=center&height=1134&v=1697256438&width=1512",1,217,magiczna przestrzeń,Wosk zapachowy do kominka - świąteczny,39.0,31.71,10,woski zapachowe,5,https://moonsister.pl/products/wosk-zapachowy-do-kominka-swiateczny,both
1,"              Zielony jadeit sprzyja zwiększeniu wiary w siebie oraz realizowaniu przedsięwziętych zadań. Przyciąga szczęście oraz bogactwo. Jest pomocny w podjęciu ważnych decyzji biznesowych oraz ułatwia negocjacje. Jego działanie równoważy nerwy i łagodzi stres. Poleca się go szczególnie osobą prowadzącym własne interesy oraz pracującym w działach związanych z handlem.  Załóż bransoletkę Confidence, gdy chcesz zwiększyć pewność siebie oraz spokojnie i bez nerwów pochodzić do nowych zadań. A także by wesprzeć swoje działania i negocjacje biznesowe.  Talizman energetyzowany, ten naszyjnik  naenergetyzuje  dla Ciebie Moonbrother Mariusz, który z energią pracuje od ponad 30 lat.            ",218,"https://moonsister.pl/cdn/shop/products/291064-407.jpg?crop=center&height=2000&v=1697264293&width=2000,https://moonsister.pl/cdn/shop/products/image3_f0d2fe8d-ff36-4733-8790-0e860b6a6e1f.jpg?crop=center&height=640&v=1697264295&width=640,https://moonsister.pl/cdn/shop/products/image0_c2179f59-3150-4073-88fe-f37e89da474d.jpg?crop=center&height=640&v=1697264298&width=640",1,218,biżuteria i talizmany,Bransoletka z zielonym jadeitem - Talizman pewności siebie i negocjacji Confidence,169.0,137.4,10,energetyzowane bransoletki,5,https://moonsister.pl/products/bransoletka-z-zielonym-jadeitem-talizman-pewnosci-siebie-i-negocjacji-confidence,both
1,"               Sojowe Woski wypełnią Twoje Domowe Sanktuarium zapachem dyni. Są delikatniejsze od klasycznych olejków i kadzideł. Podgrzane płomieniem świeczki w podgrzewaczu (np. w naszym Devie) rozpuszczają się i uwalniają swój zapach, wypełniając nim pomieszczenie. Woski nie zawierają parafiny.              ",219,"https://moonsister.pl/cdn/shop/products/woskdyniowy.jpg?crop=center&height=1134&v=1697255914&width=1512,https://moonsister.pl/cdn/shop/products/woskdyniowy1.jpg?crop=center&height=1134&v=1697255917&width=1512",1,219,magiczna przestrzeń,Wosk zapachowy do kominka - dyniowy,39.0,31.71,10,woski zapachowe,5,https://moonsister.pl/products/wosk-zapachowy-do-kominka-dyniowy,both
1,"                  Drzewo Sandałowe czaruje aromatem, który przeniesie Cię w klimat pachnących Indii w zaciszu Twojego domowego Sanktuarium. Sandałowiec wyróżnia się bogatym zapachem, zawiera słodkie i drzewne nuty. Ma właściwości uspokajające i relaksujące.  Jest to w pełni naturalny produkt wytworzony z wosku sojowego i olejków eterycznych. Woski są delikatniejsze od klasycznych kadzideł. Podgrzane płomieniem świeczki w podgrzewaczu (np. w naszym Devie) rozpuszczają się i uwalniają swój zapach, wypełniając nim pomieszczenie.             ",220,"https://moonsister.pl/cdn/shop/files/wosksandalowiec.jpg?crop=center&height=800&v=1697271720&width=800,https://moonsister.pl/cdn/shop/files/wossan1.jpg?crop=center&height=640&v=1697271723&width=640",1,220,magiczna przestrzeń,Wosk zapachowy do komina Mysore Chandan - Sandalwood,25.0,20.33,10,woski zapachowe,5,https://moonsister.pl/products/wosk-zapachowy-do-komina-mysore-chandan-sandalwood,both
1,"               Wypełni swoje domowe sanktuarium pięknym i mistycznym zapachem żywicy drzewa agarowego, zwanego również oudh.  Agar posiada charakterystyczną woń o słodko-drzewnym aromacie, od wieków był wykorzystywany w wielu obrzędach i ceremoniach kultury wschodniej, a także do produkcji kadzideł.   Jest to w pełni naturalny produkt wytworzony z wosku sojowego i olejków eterycznych. Woski są delikatniejsze od klasycznych kadzideł. Podgrzane płomieniem świeczki w podgrzewaczu (np. w naszym Devie) rozpuszczają się i uwalniają swój zapach, wypełniając nim pomieszczenie.             ",221,"https://moonsister.pl/cdn/shop/products/woskdehl.png?crop=center&height=640&v=1697254947&width=800,https://moonsister.pl/cdn/shop/products/woskdehn.jpg?crop=center&height=360&v=1697254951&width=480",1,221,magiczna przestrzeń,Wosk zapachowy do komina Dehl al Oudh,25.0,20.33,10,woski zapachowe,5,https://moonsister.pl/products/wosk-zapachowy-do-komina-dehl-al-oudh,both
1,"               Wypełni swoje domowe sanktuarium świeżym i podnoszącym na duchu zapachem pomarańczy, który jednocześnie ma właściwości wyciszające i relaksujące.   Jest to w pełni naturalny produkt wytworzony z wosku sojowego i olejków eterycznych. Woski są delikatniejsze od klasycznych kadzideł. Podgrzane płomieniem świeczki w podgrzewaczu (np. w naszym Devie) rozpuszczają się i uwalniają swój zapach, wypełniając nim pomieszczenie.             ",222,"https://moonsister.pl/cdn/shop/files/woskorange.png?crop=center&height=1000&v=1697269111&width=1000,https://moonsister.pl/cdn/shop/files/workorange1.jpg?crop=center&height=478&v=1697269113&width=480",1,222,magiczna przestrzeń,Wosk zapachowy do kominka Orange,25.0,20.33,10,woski zapachowe,5,https://moonsister.pl/products/wosk-zapachowy-do-kominka-orange,both
1,"               Wypełni swoje domowe sanktuarium pięknym i słodkim zapachem jaśminu. Jaśmin słynie ze swoich właściwości uspokajających i relaksujących. Jest pomocny w przypadku problemów ze snem oraz nadmiernej nerwowości.   Jest to w pełni naturalny produkt wytworzony z wosku sojowego i olejków eterycznych. Woski są delikatniejsze od klasycznych kadzideł. Podgrzane płomieniem świeczki w podgrzewaczu (np. w naszym Devie) rozpuszczają się i uwalniają swój zapach, wypełniając nim pomieszczenie.             ",223,"https://moonsister.pl/cdn/shop/files/woskjasmin.jpg?crop=center&height=800&v=1697272608&width=800,https://moonsister.pl/cdn/shop/files/woskjasmin1.jpg?crop=center&height=640&v=1697272611&width=640",1,223,magiczna przestrzeń,Wosk zapachowy do komina Madurai Jasmine,25.0,20.33,10,woski zapachowe,5,https://moonsister.pl/products/wosk-zapachowy-do-komina-madurai-jasmine,both
1,"               Uwaga! To nie jest zwykłe lustro! Ten unikalny talizman ścienny nie tylko ozdobi Twoją magiczną przestrzeń, lecz także wniesie do niej wyjątkową energię i podniesie wibracje dzięki ukrytej z tyłu runie, która nada mu dodatkową funkcję. Runy mają potężną moc ze względu na częstotliwość kształtu, którym wibrują i dlatego na nas wpływają. To Ty decydujesz, jakie będzie przeznaczenie tej dekoracji! Lustro może być amuletem ochronnym lub talizmanem wnoszącym obfitość do Twojej wyjątkowej przestrzeni.   Twój egzemplarz może nieco różnić się od tego na zdjęciu. To produkt 100% hand made. Postaramy się, aby Twój Talizman był gotowy jak najszybciej. Maksymalny czas oczekiwania: 3 tygodnie.   Zalecamy czyszczenie na sucho, bez stosowania produktów chemicznych.              ",224,"https://moonsister.pl/cdn/shop/files/image0_84e4d780-862e-41ec-8d06-a8d1882ab495.jpg?crop=center&height=853&v=1697267797&width=1280,https://moonsister.pl/cdn/shop/files/image3_992a55e4-25ba-4f20-8f0b-345c659786dd.jpg?crop=center&height=853&v=1697267801&width=1280,https://moonsister.pl/cdn/shop/files/image4_4d51cee7-0eea-4149-857f-8b4f12cea569.jpg?crop=center&height=853&v=1697267804&width=1280,https://moonsister.pl/cdn/shop/files/image5_906e185e-2b06-40f0-b6cd-1abafb425fe2.jpg?crop=center&height=853&v=1697267807&width=1280",1,224,magiczna przestrzeń,Talizman do domu - magiczne lustro Mystic Eye Premium,419.0,340.65,10,ozdoby ścienne,5,https://moonsister.pl/products/kopia-talizman-do-domu-magiczne-lustro-mystic-eye-premium,both
1,"               Uwaga! To nie jest zwykłe lustro! Ten unikalny talizman ścienny nie tylko ozdobi Twoją magiczną przestrzeń, lecz także wniesie do niej wyjątkową energię i podniesie wibracje dzięki ukrytej z tyłu runie, która nada mu dodatkową funkcję. Runy mają potężną moc ze względu na częstotliwość kształtu, którym wibrują i dlatego na nas wpływają. To Ty decydujesz, jakie będzie przeznaczenie tej dekoracji! Lustro może być amuletem ochronnym lub talizmanem wnoszącym obfitość do Twojej wyjątkowej przestrzeni.   Twój egzemplarz może nieco różnić się od tego na zdjęciu. To produkt 100% hand made. Postaramy się, aby Twój Talizman był gotowy jak najszybciej. Maksymalny czas oczekiwania: 3 tygodnie.   Zalecamy czyszczenie na sucho, bez stosowania produktów chemicznych.              ",225,"https://moonsister.pl/cdn/shop/files/image6_727b78f7-34f1-4066-9de6-bc474c33ef11.jpg?crop=center&height=853&v=1697268483&width=1280,https://moonsister.pl/cdn/shop/files/image7_ade3b7a2-4913-45b7-a171-8842f5ac2904.jpg?crop=center&height=853&v=1697268485&width=1280",1,225,magiczna przestrzeń,Talizman do domu - magiczne lustro Mystic Eye,399.0,324.39,10,ozdoby ścienne,5,https://moonsister.pl/products/talizman-do-domu-magiczne-lustro-mystic-eye,both
1,"               Oko proroka to amulet ochronny przed zawistnym spojrzeniem, skierowanym z powodu zazdrości lub niechęci. Uważa się, że mając w domu lub na sobie symbol Oka Nazar chronisz się przed niebezpieczeństwem w swoim życiu.  Ten unikalny talizman ścienny nie tylko ozdobi Twoją magiczną przestrzeń, lecz także wniesie do niej wyjątkową energię i podniesie wibracje dzięki ukrytej z tyłu runie, która nada mu dodatkową funkcję. Runy mają potężną moc ze względu na częstotliwość kształtu, którym wibrują i dlatego na nas wpływają. To Ty decydujesz, jakie będzie przeznaczenie tej dekoracji! Lustro może być amuletem ochronnym lub talizmanem wnoszącym obfitość do Twojej wyjątkowej przestrzeni.   Twój egzemplarz może nieco różnić się od tego na zdjęciu. To produkt 100% hand made. Postaramy się, aby Twój Talizman był gotowy jak najszybciej. Maksymalny czas oczekiwania: 3 tygodnie.   Zalecamy czyszczenie na sucho, bez stosowania produktów chemicznych.              ",226,"https://moonsister.pl/cdn/shop/files/glowne.jpg?crop=center&height=1037&v=1697266839&width=1198,https://moonsister.pl/cdn/shop/files/image10_b33d9e9b-fc81-4302-afd6-c5dcc4da5857.jpg?crop=center&height=1232&v=1697266843&width=1232,https://moonsister.pl/cdn/shop/files/image9_915f6e04-acd1-4208-93df-822e081dae58.jpg?crop=center&height=1232&v=1697266846&width=1232",1,226,magiczna przestrzeń,Talizman do domu z okiem proroka - magiczne lustro Nazar,399.0,324.39,10,ozdoby ścienne,5,https://moonsister.pl/products/talizman-do-domu-magiczne-lustro-oko-nazar,both
1,"               Uwaga! To nie jest zwykłe lustro! Ten unikalny talizman ścienny nie tylko ozdobi Twoją magiczną przestrzeń, lecz także wniesie do niej wyjątkową energię i podniesie wibracje dzięki ukrytej z tyłu runie, która nada mu dodatkową funkcję. Runy mają potężną moc ze względu na częstotliwość kształtu, którym wibrują i dlatego na nas wpływają. To Ty decydujesz, jakie będzie przeznaczenie tej dekoracji! Lustro może być amuletem ochronnym lub talizmanem wnoszącym obfitość do Twojej wyjątkowej przestrzeni.   Twój egzemplarz może nieco różnić się od tego na zdjęciu. To produkt 100% hand made. Postaramy się, aby Twój Talizman był gotowy jak najszybciej. Maksymalny czas oczekiwania: 3 tygodnie.   Zalecamy czyszczenie na sucho, bez stosowania produktów chemicznych.              ",227,"https://moonsister.pl/cdn/shop/products/fazyksiezyca-lustro.jpg?crop=center&height=455&v=1697256512&width=683,https://moonsister.pl/cdn/shop/products/fazyksiezyca-lustro1.jpg?crop=center&height=455&v=1697256514&width=683",1,227,magiczna przestrzeń,Talizman do domu - magiczne lustro Fazy księżyca,360.0,292.68,10,ozdoby ścienne,5,https://moonsister.pl/products/talizman-do-domu-magiczne-lustro-fazy-ksiezyca,both
1,"               Uwaga! To nie jest zwykłe lustro! Ten unikalny talizman ścienny nie tylko ozdobi Twoją magiczną przestrzeń, lecz także wniesie do niej wyjątkową energię i podniesie wibracje dzięki ukrytej z tyłu runie, która nada mu dodatkową funkcję. Runy mają potężną moc ze względu na częstotliwość kształtu, którym wibrują i dlatego na nas wpływają. To Ty decydujesz, jakie będzie przeznaczenie tej dekoracji! Lustro może być amuletem ochronnym lub talizmanem wnoszącym obfitość do Twojej wyjątkowej przestrzeni.   Twój egzemplarz może nieco różnić się od tego na zdjęciu. To produkt 100% hand made. Postaramy się, aby Twój Talizman był gotowy jak najszybciej. Maksymalny czas oczekiwania: 3 tygodnie.   Zalecamy czyszczenie na sucho, bez stosowania produktów chemicznych.              ",228,"https://moonsister.pl/cdn/shop/products/lustroajna.jpg?crop=center&height=853&v=1697255707&width=1280,https://moonsister.pl/cdn/shop/products/lustroajna1.jpg?crop=center&height=455&v=1697255710&width=683",1,228,magiczna przestrzeń,Talizman do domu - magiczne lustro Oko Ajna,250.0,203.25,10,ozdoby ścienne,5,https://moonsister.pl/products/talizman-do-domu-magiczne-lustro-oko-ajna,both
1,"               Uwaga! To nie jest zwykłe lustro! Ten unikalny talizman ścienny nie tylko ozdobi Twoją magiczną przestrzeń, lecz także wniesie do niej wyjątkową energię i podniesie wibracje dzięki ukrytej z tyłu runie, która nada mu dodatkową funkcję. Runy mają potężną moc ze względu na częstotliwość kształtu, którym wibrują i dlatego na nas wpływają. To Ty decydujesz, jakie będzie przeznaczenie tej dekoracji! Lustro może być amuletem ochronnym lub talizmanem wnoszącym obfitość do Twojej wyjątkowej przestrzeni.   Twój egzemplarz może nieco różnić się od tego na zdjęciu. To produkt 100% hand made. Postaramy się, aby Twój Talizman był gotowy jak najszybciej. Maksymalny czas oczekiwania: 3 tygodnie.   Zalecamy czyszczenie na sucho, bez stosowania produktów chemicznych.              ",229,https://moonsister.pl/cdn/shop/products/lustroharmony.jpg?crop=center&height=779&v=1697256285&width=1170,1,229,magiczna przestrzeń,Talizman do domu - magiczne lustro Harmony,399.0,324.39,10,ozdoby ścienne,5,https://moonsister.pl/products/talizman-do-domu-magiczne-lustro-harmony,both
1,"                Są takie momenty, kiedy doświadczasz dziwnych zbiegów okoliczności, które wykraczają poza normalny przypadek i masz wrażenie, że Wszechświat do Ciebie przemawia. Być może są jakieś określone godziny, które zawsze dostrzegasz, lub nieustannie śledzą Cię wybrane liczby albo widzisz i czujesz, że twoje życie to nieustanny dialog z Siłą Wyższą?    Dzięki webinarowi „Synchroniczności - zrozum język jakim przemawia do Ciebie Wszechświat!” nauczysz się dekodować tajemnice tych magicznych znaków!               ",230,https://moonsister.pl/cdn/shop/files/61_24fccdf2-250a-4d7b-a5c2-03b1c07c89a6.jpg?crop=center&height=782&v=1697222400&width=1051,1,230,akademia moonsister,Warsztaty Synchroniczności - zrozum język jakim przemawia do Ciebie Wszechświat!,333.0,270.73,10,warsztaty,5,https://moonsister.pl/products/warsztaty-synchronicznosci-zrozum-jezyk-jakim-przemawia-do-ciebie-wszechswiat,both
1,"               Herbata magiczna! Nie tylko ze względu na swój niepowtarzalny delikatny owocowy aromat z wyczuwalną nutą kokosa, lecz także na niebiesko-ametystowy kolor nocy. Pochodzący z Azji Kwiat Klitorii Ternateńskiej, wykorzystywany jest w tradycyjnej medycynie ajurwedyjskiej. Herbata oczyszcza duszę i ciało oraz jest naturalnym antydepresantem. Ekstrawagancka i wykwintna jednocześnie, ze względu na swoje relaksujące właściwości doskonale sprawdzi się w chwilach, które chcesz celebrować!             ",231,"https://moonsister.pl/cdn/shop/products/moontea.jpg?crop=center&height=1134&v=1697256738&width=1512,https://moonsister.pl/cdn/shop/products/moontea1.jpg?crop=center&height=2688&v=1697256741&width=2016",1,231,magiczna przestrzeń,"Herbata Rytualna ""MOONtea""",39.0,31.71,10,kubki,5,https://moonsister.pl/products/herbata-rytualna-moontea,both
1,"               Czy chcesz wprowadzić do swojego życia więcej harmonii?   Czy zależy Ci na dobrym zdrowiu, wysokich wibracjach i energii, która pomoże Ci odnieść sukces na każdym obszarze życia?   Czy chcesz mieć dostęp do swoich największych potencjałów?   Jeśli tak, ten kurs jest dla Ciebie!   Jesteś czymś więcej niż ciałem fizycznym. W Twoich kanałach energetycznych płynie praną - energia życiowa, która determinuje Twoją rzeczywistość - emocje, zachowania, zdrowie fizyczne. Gdy nasze czakry są zablokowane możesz odczuwać lęki, mieć gorszy nastrój, problemy z wyrażaniem, energią seksualną, chorujesz. Blokady w czakrach sprawiają też, że brakuje Ci mocy, masz niższą pewność siebie, problemy z budowaniem relacji oraz odniesieniem sukcesu w karierze zawodowej. Jak widzisz czakry mają ogromny wpływ na Twoje życie! Pracuj z czakrami, by to zmienić!                    ",232,https://moonsister.pl/cdn/shop/files/grafa2.png?crop=center&height=1699&v=1697222454&width=1400,1,232,akademia moonsister,Warsztaty o Czakrach - Masterclass: Odzyskaj harmonię i odblokuj swój maksymalny potencjał,555.0,451.22,10,warsztaty,5,https://moonsister.pl/products/czakry-odzyskaj-harmonie-i-odblokuj-swoj-maksymalny-potencjal,both
